simulation,trial,n,T_mse,S_mse,X_mse
simA,7,100000,6.215144857215385,15.97597997863916,6.214419529363101
simA,7,300000,5.973823921984107,15.908471376282844,5.973453307184967
simA,8,5000,15.013893227979162,16.06461113327854,15.815736581053843
simA,8,10000,13.283317515557394,16.14901506256711,13.235520202628615
simA,8,20000,7.730471599848513,15.926547538902852,7.732330430469955
simA,8,100000,6.052151613377046,15.906776077346711,6.051068072004324
simA,8,300000,5.9363512355210535,15.911168587810831,5.9355947601539745
simA,9,5000,22.612126085437076,16.203271956797852,22.268627102238938
simA,9,10000,11.18918181378837,15.892792780819702,11.10365240654253
simA,9,20000,6.924721084091629,15.893079681744027,6.920330558335298
simA,9,100000,6.265217478081232,15.892581481084282,6.2739062468301565
simA,9,300000,5.937773483427055,15.894903769715945,5.9342465624344545
simB,0,5000,3862.7074084703927,3103.8269093596464,3862.9954420422487
simB,0,10000,3858.4464862776726,3103.139023899414,3858.450310459194
simB,0,20000,3856.9062873831053,3103.246145809249,3856.8866770809186
simB,0,100000,3863.02034753867,3103.181048902123,3863.017624015127
simB,0,300000,3864.378484592007,3103.170916280318,3864.3726508431832
simB,1,5000,2419.2230517756143,2423.8757736839734,2419.194291922328
simB,1,10000,2420.337340545041,2423.619504709734,2420.298181775815
simB,1,20000,2422.051614242384,2423.625173308473,2422.029937776637
simB,1,100000,2424.6640341637617,2423.598075536044,2424.666656642366
simB,1,300000,2424.563087766892,2423.584194641553,2424.5635328900917
simB,2,5000,2557.298700435632,2703.584094237737,2557.706019870193
simB,2,10000,2553.4554350953304,2703.6811444423824,2553.64159800098
simB,2,20000,2554.1148041149017,2703.591925657645,2554.190172829867
simB,2,100000,2556.5105606623415,2703.615180727106,2556.5123847857935
simB,2,300000,2555.751740547614,2703.6371866227246,2555.751791699853
simB,3,5000,5440.361797368207,1727.816246141688,5440.457120546911
simB,3,10000,5423.726142439439,1727.831224186078,5423.680842364121
simB,3,20000,5419.285503708747,1727.6379921159744,5419.284916943715
simB,3,100000,5419.844738749471,1727.670030891272,5419.851062541345
simB,3,300000,5421.6516869358275,1727.6417592629796,5421.653074746842
simB,4,5000,7430.922366316371,5539.535338064958,7430.937914054995
simB,4,10000,7402.334874856921,5539.293838450448,7402.311140147852
simB,4,20000,7390.864069117234,5539.232959293992,7391.094727414242
simB,4,100000,7395.992848282307,5539.34627030333,7395.981595978708
simB,4,300000,7395.305946933371,5539.2701620869375,7395.302755439959
simB,5,5000,2603.955230409044,1248.1391473785186,2604.1440277916295
simB,5,10000,2607.2111799132012,1248.179306736888,2607.2915983580915
simB,5,20000,2607.2234825726728,1248.1802304465741,2607.200130573142
simB,5,100000,2609.4545354878,1248.1828708537798,2609.4408321402234
simB,5,300000,2608.3560714618493,1248.1545840317413,2608.353959114958
simB,6,5000,6258.714659678416,2541.982325321795,6258.611656564375
simB,6,10000,6246.839126852856,2541.4963017819236,6246.767705675656
simB,6,20000,6242.262293446514,2541.6075914801672,6242.232574087008
simB,6,100000,6238.439930096857,2541.5843442497767,6238.454052889323
simB,6,300000,6237.33507877739,2541.5657259847135,6237.340138951885
simB,7,5000,2992.708072542484,2071.669510449159,2992.702555198432
simB,7,10000,2995.710775979445,2071.4896146449883,2995.713615400978
simB,7,20000,2996.581790607543,2071.5294201663687,2996.6318125348957
simB,7,100000,2994.669270189373,2071.4894058020727,2994.657799696283
simB,7,300000,2990.7301037193547,2071.504422180914,2990.7223552878486
simB,8,5000,4172.5129998099765,1551.2663172108269,4172.441599574494
simB,8,10000,4183.077189912287,1550.3649400749823,4183.033989394162
simB,8,20000,4177.613864378172,1550.323273134935,4177.549095381462
simB,8,100000,4175.5268659645635,1549.9076936894194,4175.513356067696
simB,8,300000,4176.476290491836,1549.8521967672586,4176.470904619996
simB,9,5000,2848.772240188616,2460.595428636203,2849.0477077754426
simB,9,10000,2849.519654391095,2460.853784897,2849.7570826438046
simB,9,20000,2850.2026473466717,2457.50382005583,2850.2301414325075
simB,9,100000,2852.527604533392,2456.5493046090405,2852.5230124158957
simB,9,300000,2854.059592749195,2456.481533205657,2854.057505357696
simC,0,5000,0.8709131899684278,1.3475239799677337,0.8713640585428787
simC,0,10000,0.862204210681457,1.3549043044390727,0.8623540624184214
simC,0,20000,0.8523512511845215,1.3534138110790335,0.852266953364132
simC,0,100000,0.8473388348227118,1.3474004067520982,0.8473344650581376
simC,0,300000,0.8462115648998042,1.347283480907352,0.8462178363244992
simC,1,5000,0.9122046170709464,1.1964546032370285,0.9178349860099668
simC,1,10000,0.8805461787958475,1.1963638595987924,0.8847622058944525
simC,1,20000,0.7990088188936507,1.1966289953858165,0.8001082848754643
simC,1,100000,0.7874200873715441,1.1973386826885541,0.7874507242261055
simC,1,300000,0.7828385429923589,1.1981560615952067,0.7828447973408507
simC,2,5000,0.9319549119448781,1.3007812860150314,0.9363214247229085
simC,2,10000,0.8944875274910298,1.3061059488899398,0.8970608567049687
simC,2,20000,0.8441480679915173,1.3058414195043901,0.8441169164349965
simC,2,100000,0.8252336662889289,1.3053544065900522,0.8252581834381146
simC,2,300000,0.8237958783969483,1.3055988499732223,0.8237955931538713
simC,3,5000,0.9330729682373475,1.2945282439004913,0.9341463511165617
simC,3,10000,0.9012196345647198,1.2866549398185827,0.9011060310432512
simC,3,20000,0.8491656613543888,1.2840287894669236,0.8490809909884277
simC,3,100000,0.8220543274073946,1.2845263939896354,0.8220861880039494
simC,3,300000,0.8193883943827736,1.2831900157651308,0.8193858876125028
simC,4,5000,0.8579551225948387,1.0366169045638065,0.8643852736550742
simC,4,10000,0.8106581832978527,1.0456154059706806,0.8110391878705663
simC,4,20000,0.7797328404549001,1.0558733109504963,0.7797428241575414
simC,4,100000,0.7615039958683987,1.0546546599486926,0.7615675233105622
simC,4,300000,0.7614507282305313,1.052280872240866,0.7614491110281405
simC,5,5000,0.5944381178186736,0.7582724091398618,0.5950561782389961
