simulation,trial,n,T_mse,S_mse,X_mse
simE,1,5000,4.259424936797969,5.787927593217462,4.2633981938447265
simE,1,10000,4.237747006698578,5.779546760453873,4.240049333358127
simE,1,20000,4.223302385648831,5.776183768729962,4.224045618185312
simE,1,100000,4.21755508400275,5.775427824674312,4.218432938991053
simE,1,300000,4.21580692120011,5.775366683785027,4.216366600228804
simE,2,5000,4.224432809801732,5.719514363649854,4.222041820907144
simE,2,10000,4.2169380281376485,5.719631724101092,4.212519699502647
simE,2,20000,4.202206394899041,5.719710188519793,4.200706013415466
simE,2,100000,4.195537536897653,5.719512070043089,4.195292058789986
simE,2,300000,4.193184015490822,5.719623855234893,4.193519906216577
simE,3,5000,4.2595181436338185,5.741273530427685,4.262518489610411
simE,3,10000,4.219653035102133,5.741766282084518,4.221704957132375
simE,3,20000,4.198275394260017,5.741047272393747,4.198786750489172
simE,3,100000,4.194410452562116,5.741311560465895,4.195448640285926
simE,3,300000,4.1931143644613345,5.741074300995624,4.193369481224637
simE,4,5000,4.247256075021038,5.754387042304949,4.249113527285892
simE,4,10000,4.22081744633477,5.745154728718648,4.223300278700112
simE,4,20000,4.209070746861333,5.74530486715972,4.2095414917980785
simE,4,100000,4.201320553002686,5.745156583130749,4.201916867156773
simE,4,300000,4.199685540645509,5.745182904880475,4.2000532382936075
simE,5,5000,4.259836185561198,5.798724662816141,4.260544855926103
simE,5,10000,4.247910082859587,5.79246378675038,4.245857340502509
simE,5,20000,4.225590597474926,5.788550003063544,4.224328668250113
simE,5,100000,4.217064804576304,5.788447507768836,4.216643652231475
simE,5,300000,4.215649831930491,5.788362487512092,4.215990989689119
simE,6,5000,4.241069371468725,5.75624036625899,4.2451925414946725
simE,6,10000,4.21869716090163,5.754368916465743,4.221719737046422
simE,6,20000,4.218278343595601,5.754798916843286,4.219647977120323
simE,6,100000,4.206167909456921,5.754684180612786,4.206709657250916
simE,6,300000,4.204686024219453,5.754379627930095,4.204939682439722
simE,7,5000,4.23564907042847,5.709015851956199,4.254248229532394
simE,7,10000,4.208935354475937,5.711519986047078,4.209580006109502
simE,7,20000,4.188560753054304,5.7074372797498585,4.189856946844938
simE,7,100000,4.18355037435999,5.707410949335067,4.184531181835411
simE,7,300000,4.181417198926902,5.707584503396781,4.181829663880411
simE,8,5000,4.3131529431348845,5.85199134931412,4.310854410109031
simE,8,10000,4.272694067608701,5.852457043838465,4.273553523077577
simE,8,20000,4.264991599273166,5.851074594663971,4.264437890955856
simE,8,100000,4.2570574080705885,5.849921233180584,4.257556724643623
simE,8,300000,4.255657006376588,5.850030154920982,4.255757689828202
simE,9,5000,4.267442175333951,5.794817659973104,4.275960651680313
simE,9,10000,4.251667046542631,5.7947747918387735,4.254955317279477
simE,9,20000,4.236803399814091,5.794276131794043,4.23771669901527
simE,9,100000,4.226366864053052,5.794384994720979,4.226581363413091
simE,9,300000,4.225649107417211,5.794599937209708,4.225617839537486
simF,0,5000,9.98172309277176,11.235883183098599,10.006651545035636
simF,0,10000,10.011540168168944,11.281307043072983,10.01699478507203
simF,0,20000,10.046150553252769,11.347267313359936,10.028300203014723
simF,0,100000,10.01939313185568,11.386507984326046,10.01064827226149
simF,0,300000,9.987537858481188,11.342416383663437,9.984723824106618
simF,1,5000,10.146748326258418,11.47237385384716,10.147479003801621
simF,1,10000,10.043671979463065,11.398338625838536,10.049810836458105
